bedrooms,bathrooms,m2_living,floors,m2_above,m2_basement,m2_lot,view,quality,yr_built,renovated_last_5,city,statezip,price
2,1.5,122.0,1.5,122.0,0.0,1133.0,0,3,1976,0,32,32,455000.0
4,2.75,242.0,3.0,177.0,65.0,386.0,0,5,1916,1,36,48,650000.0
5,2.5,256.0,1.0,149.0,108.0,745.0,0,4,1966,0,36,61,378000.0
3,2.0,131.0,1.0,131.0,0.0,743.0,0,4,1946,0,41,72,220000.0
4,1.75,182.0,1.0,182.0,0.0,739.0,0,4,1973,1,15,14,285500.0
3,2.5,113.0,3.0,113.0,0.0,109.0,0,3,2010,1,36,61,340000.0
4,1.5,206.0,1.0,138.0,68.0,882.0,0,4,1960,0,4,4,921000.0
4,2.5,190.0,1.5,190.0,0.0,10158.0,0,4,1979,1,22,24,375000.0
4,2.75,260.0,2.0,260.0,0.0,1781.0,0,3,1998,1,34,44,999000.0
3,1.5,190.0,1.0,124.0,65.0,557.0,0,3,1963,0,36,58,335000.0
4,2.5,285.0,1.0,192.0,93.0,3197.0,3,4,1956,0,23,25,1920000.0
2,1.0,77.0,1.0,77.0,0.0,2446.0,3,4,1934,1,42,41,385000.0
4,3.5,385.0,2.0,294.0,91.0,659.0,0,3,2009,1,20,23,850000.0
5,2.5,217.0,2.0,217.0,0.0,418.0,0,3,2015,1,33,38,429000.0
3,2.25,132.0,3.0,132.0,0.0,119.0,0,3,2012,1,36,48,523950.0
3,2.75,248.0,1.0,160.0,88.0,347.0,0,3,2019,1,33,35,798800.0
3,2.5,175.0,2.0,175.0,0.0,558.0,0,3,2015,1,19,27,284000.0
4,3.25,321.0,2.0,321.0,0.0,575.0,0,3,2020,1,34,43,852880.0
3,2.25,111.0,3.0,111.0,0.0,130.0,0,3,2011,1,36,63,320000.0
4,3.25,319.0,2.0,319.0,0.0,917.0,0,3,2020,1,6,10,749995.0
3,2.5,125.0,2.0,104.0,21.0,110.0,0,3,2013,1,36,57,468500.0
5,2.5,239.0,2.0,239.0,0.0,926.0,0,3,2012,1,12,12,492500.0
4,3.5,264.0,3.0,264.0,0.0,431.0,0,3,2014,1,36,61,685000.0
4,2.5,246.0,2.0,246.0,0.0,520.0,0,3,2020,1,33,38,542525.0
3,2.0,184.0,3.0,184.0,0.0,248.0,0,3,2013,1,36,64,435000.0
3,1.75,119.0,1.5,119.0,0.0,699.0,0,4,1994,1,19,20,242000.0
4,2.5,242.0,2.0,242.0,0.0,659.0,0,3,1993,0,15,14,325000.0
5,2.75,280.0,2.0,280.0,0.0,1172.0,0,3,2000,1,32,32,837700.0
1,1.0,86.0,1.0,86.0,0.0,662.0,0,3,1954,0,36,63,210000.0
3,1.5,110.0,1.0,110.0,0.0,650.0,0,4,1983,1,15,14,187500.0
5,1.0,159.0,1.5,123.0,36.0,845.0,0,4,1932,0,36,62,560000.0
3,2.0,128.0,1.0,128.0,0.0,695.0,0,3,1995,1,2,1,272000.0
3,1.75,111.0,1.0,111.0,0.0,676.0,0,4,1974,1,2,46,235000.0
3,2.0,174.0,1.0,118.0,56.0,549.0,0,3,1992,1,19,19,259000.0
5,3.5,291.0,2.0,239.0,52.0,446.0,0,3,2020,1,4,6,866059.0
2,1.0,84.0,1.0,84.0,0.0,474.0,0,4,1915,0,36,57,473000.0
3,1.5,175.0,1.0,137.0,37.0,687.0,0,3,1974,0,21,68,405000.0
4,4.25,280.0,2.0,180.0,99.0,454.0,3,4,1957,0,36,55,870000.0
3,2.25,212.0,1.0,107.0,105.0,534.0,1,4,1991,1,36,56,475000.0
3,2.5,276.0,2.0,276.0,0.0,2035.0,0,3,2004,0,33,38,499500.0
2,2.5,151.0,2.0,151.0,0.0,297.0,0,3,2014,1,39,39,386000.0
4,1.5,144.0,1.5,125.0,19.0,279.0,0,3,1924,1,36,49,458000.0
3,1.75,208.0,2.0,208.0,0.0,7267.0,0,5,1982,1,42,41,550000.0
3,2.5,263.0,2.0,263.0,0.0,607.0,0,3,1995,1,43,42,605500.0
3,2.5,268.0,2.0,268.0,0.0,2023.0,0,3,2006,1,35,73,421000.0
4,2.25,185.0,2.0,185.0,0.0,553.0,0,3,1997,1,17,18,536000.0
3,1.75,127.0,1.0,127.0,0.0,810.0,0,3,1988,1,10,27,247200.0
2,1.5,101.0,2.0,101.0,0.0,126.0,0,3,1989,0,20,23,250000.0
4,1.75,162.0,1.0,110.0,52.0,868.0,0,3,1984,1,15,14,204950.0
3,2.0,161.0,1.0,127.0,33.0,836.0,0,3,1984,1,17,16,430000.0
4,2.5,167.0,2.0,167.0,0.0,753.0,0,3,2004,0,22,24,250000.0
3,1.75,134.0,1.0,101.0,33.0,1197.0,2,3,1964,0,41,70,260000.0
4,1.0,160.0,1.5,111.0,48.0,260.0,0,4,1932,0,36,55,547000.0
5,3.5,260.0,2.0,260.0,0.0,683.0,0,3,2001,1,36,50,379900.0
3,2.5,214.0,1.0,214.0,0.0,558.0,0,3,2011,1,32,33,738500.0
4,2.25,189.0,1.0,148.0,41.0,1076.0,0,4,1973,1,32,32,545000.0
2,1.0,69.0,1.0,69.0,0.0,574.0,0,3,1954,0,36,58,342000.0
5,6.75,896.0,1.0,448.0,448.0,1214.0,4,3,1989,0,24,26,4668000.0
4,1.0,178.0,1.0,113.0,65.0,1281.0,0,4,1972,1,35,73,170000.0
4,2.5,231.0,2.0,231.0,0.0,1201.0,0,3,1989,0,34,43,616000.0
3,2.0,128.0,1.0,128.0,0.0,446.0,0,3,1954,0,36,59,640000.0
3,2.5,142.0,1.0,118.0,24.0,874.0,0,3,1999,1,33,38,332000.0
3,3.25,225.0,2.0,171.0,54.0,179.0,2,3,2012,1,36,53,1010000.0
4,2.5,200.0,2.0,200.0,0.0,3498.0,0,3,1997,1,19,27,380000.0
4,2.0,150.0,1.0,150.0,0.0,892.0,0,5,1973,1,26,35,415000.0
4,3.5,246.0,2.0,191.0,55.0,284.0,0,3,2007,1,36,48,1008000.0
4,2.75,251.0,2.0,251.0,0.0,3285.0,0,5,1982,1,43,45,669000.0
3,1.5,118.0,1.0,107.0,11.0,1923.0,0,2,1954,1,21,68,260000.0
4,2.75,293.0,1.0,230.0,62.0,3611.0,0,3,1992,1,32,32,854000.0
3,2.25,187.0,2.0,187.0,0.0,1000.0,0,3,1991,1,32,32,605000.0
3,1.0,80.0,1.5,80.0,0.0,470.0,0,3,1933,0,36,63,320000.0
3,2.0,131.0,1.0,131.0,0.0,694.0,0,3,1989,0,33,37,229950.0
3,1.75,158.0,1.0,158.0,0.0,700.0,0,3,1993,0,19,19,255000.0
4,2.5,239.0,2.0,239.0,0.0,581.0,0,3,2006,1,4,4,1170000.0
2,2.25,114.0,2.0,95.0,20.0,87.0,0,3,2010,1,36,54,479000.0
4,3.5,387.0,2.0,387.0,0.0,906.0,0,3,2010,1,26,38,1200000.0
3,2.5,110.0,3.0,110.0,0.0,117.0,0,3,2016,1,36,59,472000.0
3,1.5,133.0,1.0,76.0,57.0,683.0,0,3,1986,1,15,14,198000.0
4,2.0,135.0,1.5,135.0,0.0,780.0,0,4,1968,1,20,23,440000.0
3,1.75,203.0,1.0,137.0,65.0,715.0,0,3,1967,0,37,71,506000.0
4,2.5,205.0,2.0,205.0,0.0,658.0,0,3,1999,1,19,20,382500.0
2,1.5,137.0,1.0,87.0,50.0,676.0,0,4,1984,0,33,35,269500.0
3,2.0,217.0,1.0,109.0,109.0,323.0,1,5,1977,1,36,58,560000.0
4,3.5,359.0,2.0,290.0,69.0,1703.0,0,3,2002,1,43,45,840000.0
3,2.75,214.0,2.0,214.0,0.0,431.0,0,3,2014,1,39,39,479500.0
3,1.5,135.0,1.0,94.0,41.0,685.0,0,3,1974,0,20,23,402000.0
2,2.5,128.0,3.0,128.0,0.0,89.0,0,3,2012,1,36,48,549000.0
4,2.5,229.0,2.0,229.0,0.0,354.0,0,3,2005,1,39,39,449950.0
4,1.75,189.0,1.5,189.0,0.0,1700.0,0,4,1981,1,20,23,493000.0
4,0.75,134.0,1.0,134.0,0.0,1236.0,0,3,1954,0,7,69,142500.0
3,1.75,108.0,1.0,108.0,0.0,570.0,0,3,2004,0,2,2,250000.0
3,1.0,147.0,2.0,147.0,0.0,357.0,0,3,1914,0,36,47,729000.0
2,2.75,133.0,2.0,92.0,40.0,132.0,0,3,2012,1,36,54,465000.0
2,2.0,139.0,2.0,139.0,0.0,1790.0,4,3,1949,0,42,41,465000.0
4,2.25,179.0,1.0,126.0,53.0,670.0,0,4,1994,1,19,19,280000.0
6,1.75,255.0,1.0,127.0,127.0,591.0,3,3,1959,1,36,66,675000.0
3,2.0,175.0,1.0,96.0,79.0,353.0,0,5,1933,1,36,55,667500.0
3,2.5,241.0,2.0,241.0,0.0,717.0,0,3,1994,0,4,7,809000.0
3,2.25,199.0,2.0,199.0,0.0,1047.0,0,3,1992,1,12,12,400000.0
4,2.0,174.0,1.5,174.0,0.0,557.0,0,3,1962,0,36,61,310000.0
2,1.0,114.0,1.0,114.0,0.0,353.0,0,3,1934,0,36,55,435000.0
4,2.5,217.0,2.0,217.0,0.0,641.0,0,3,2007,1,33,38,465950.0
3,2.25,268.0,1.0,159.0,109.0,706.0,2,3,1964,0,20,22,1538000.0
3,1.5,82.0,1.0,82.0,0.0,613.0,0,5,1951,1,36,72,253000.0
3,2.5,282.0,2.0,282.0,0.0,672.0,0,3,2009,1,2,46,330000.0
4,1.0,104.0,1.5,104.0,0.0,660.0,0,3,1952,1,36,71,554000.0
3,2.0,128.0,3.0,128.0,0.0,334.0,0,3,2019,1,36,60,350000.0
4,2.5,154.0,2.0,154.0,0.0,907.0,0,3,2000,1,19,19,294999.0
3,2.75,232.0,2.0,232.0,0.0,517.0,0,5,1911,1,36,54,1185001.0
4,2.5,273.0,2.0,273.0,0.0,965.0,0,4,1997,1,26,38,752000.0
4,2.5,155.0,2.0,155.0,0.0,308.0,0,3,2011,1,17,18,451000.0
4,2.75,244.0,2.0,244.0,0.0,697.0,0,3,2000,1,32,32,725000.0
4,2.75,209.0,1.0,137.0,72.0,689.0,0,4,1981,1,33,37,345000.0
3,1.0,123.0,1.0,123.0,0.0,650.0,0,4,1973,1,2,2,206000.0
4,3.75,381.0,1.5,236.0,145.0,2118.0,3,5,1940,0,24,26,2027000.0
3,3.25,403.0,2.0,284.0,119.0,460.0,3,3,1999,1,36,51,2475000.0
4,3.0,344.0,1.0,172.0,172.0,1911.0,0,4,1982,0,4,4,1728000.0
5,2.0,251.0,1.0,143.0,108.0,1010.0,0,4,1968,1,4,7,580000.0
3,1.0,91.0,1.0,91.0,0.0,669.0,0,4,1956,0,36,56,430000.0
4,2.5,246.0,2.0,196.0,50.0,1070.0,0,3,1994,0,20,22,720000.0
7,4.25,341.0,2.0,260.0,81.0,372.0,1,3,1970,0,36,75,824000.0
3,1.75,275.0,1.0,137.0,137.0,1154.0,2,4,1958,1,36,56,936000.0
4,2.75,285.0,2.0,285.0,0.0,669.0,0,3,2012,1,33,38,535000.0
3,2.5,131.0,2.0,131.0,0.0,334.0,0,3,2017,1,19,20,286800.0
2,2.5,117.0,3.0,117.0,0.0,125.0,0,3,2011,1,36,48,350000.0
3,2.5,156.0,2.0,156.0,0.0,207.0,0,3,2013,1,37,68,345000.0
3,2.25,114.0,2.0,100.0,14.0,115.0,0,3,2015,1,36,75,435000.0
3,3.5,405.0,2.0,275.0,130.0,580.0,3,3,2014,1,36,48,1555000.0
4,4.0,411.0,2.0,411.0,0.0,1535.0,0,3,2019,1,34,44,1325000.0
3,3.25,257.0,2.0,184.0,73.0,583.0,0,3,2012,1,33,35,461000.0
3,2.25,270.0,2.0,270.0,0.0,948.0,0,3,1996,0,32,32,770000.0
4,3.25,399.0,1.0,250.0,149.0,1124.0,3,3,2003,1,4,6,1384000.0
3,2.5,149.0,2.0,149.0,0.0,2506.0,0,3,2011,1,12,12,330000.0
4,2.5,169.0,2.0,169.0,0.0,627.0,0,3,2000,1,22,24,322500.0
6,5.0,562.0,2.0,562.0,0.0,21428.0,3,3,2007,1,14,15,1600000.0
3,1.75,158.0,1.0,114.0,44.0,783.0,0,3,1983,0,36,61,475000.0
2,1.0,73.0,1.0,73.0,0.0,1044.0,0,4,1948,0,27,69,250275.0
3,2.25,160.0,1.0,123.0,37.0,836.0,0,4,1975,1,15,14,274500.0
3,1.0,92.0,1.0,92.0,0.0,996.0,0,5,1966,1,33,38,284950.0
4,1.75,164.0,1.0,98.0,67.0,837.0,0,5,1989,1,10,27,264950.0
3,2.0,117.0,1.0,117.0,0.0,752.0,0,3,1992,1,22,24,242000.0
4,2.5,338.0,2.0,338.0,0.0,983.0,0,3,2005,1,34,44,913000.0
3,1.75,190.0,1.0,104.0,85.0,557.0,0,5,1964,1,36,56,555000.0
4,1.75,184.0,1.0,92.0,92.0,1003.0,0,5,1954,0,24,26,711000.0
5,2.5,334.0,1.0,224.0,111.0,1607.0,0,4,1974,1,27,69,403500.0
4,2.5,397.0,1.0,249.0,148.0,4031.0,0,3,1997,1,32,33,975000.0
4,2.0,189.0,1.5,133.0,56.0,892.0,0,3,1953,0,35,73,253779.0
3,3.25,157.0,3.0,157.0,0.0,129.0,0,3,2014,1,36,61,384400.0
5,2.75,267.0,1.0,153.0,113.0,414.0,0,3,1982,1,36,51,646000.0
3,1.75,118.0,1.0,118.0,0.0,446.0,0,3,1958,0,36,62,415000.0
4,2.5,259.0,2.0,259.0,0.0,737.0,0,3,2003,1,34,43,764000.0
5,3.25,358.0,2.0,281.0,76.0,1510.0,2,3,2008,1,2,46,507000.0
3,2.5,145.0,1.5,126.0,19.0,870.0,0,4,1942,1,36,52,545500.0
3,1.75,110.0,1.0,71.0,39.0,379.0,0,4,1934,1,36,57,450000.0
4,1.75,169.0,1.0,100.0,69.0,754.0,0,4,1986,1,19,20,264000.0
5,1.75,117.0,1.5,117.0,0.0,418.0,0,3,1932,0,36,59,650000.0
3,2.5,245.0,2.0,156.0,89.0,624.0,0,3,1997,1,33,37,365000.0
2,1.0,102.0,1.0,102.0,0.0,390.0,0,3,1960,0,36,64,343566.0
3,2.5,181.0,2.0,181.0,0.0,638.0,0,3,2003,1,37,68,375000.0
3,2.0,128.0,1.0,128.0,0.0,807.0,0,4,1972,1,11,67,295000.0
3,2.75,204.0,1.0,119.0,85.0,650.0,0,4,1983,1,33,37,325000.0
4,1.5,190.0,1.0,98.0,93.0,660.0,0,3,1969,0,2,1,265000.0
5,3.0,260.0,2.0,260.0,0.0,1403.0,0,3,2002,1,12,12,562000.0
4,2.5,190.0,2.0,190.0,0.0,3179.0,0,4,1995,1,43,45,540000.0
4,3.0,597.0,2.0,597.0,0.0,2556.0,0,3,2007,1,4,4,4489000.0
5,1.75,200.0,1.0,136.0,64.0,666.0,0,4,1976,1,19,20,279950.0
3,1.75,183.0,1.0,132.0,51.0,762.0,0,5,1969,1,37,71,540000.0
4,2.5,247.0,1.0,162.0,85.0,1177.0,0,4,1966,0,15,3,310000.0
1,1.0,67.0,1.0,67.0,0.0,446.0,0,3,1920,0,36,58,190000.0
4,2.5,224.0,2.0,224.0,0.0,444.0,0,3,2006,1,39,39,440000.0
3,2.0,188.0,1.5,166.0,21.0,511.0,3,3,1943,0,36,75,1400000.0
2,1.0,100.0,1.0,100.0,0.0,877.0,0,3,1964,0,33,37,230000.0
3,1.75,110.0,1.0,110.0,0.0,1328.0,0,3,1987,0,28,28,455000.0
2,1.0,61.0,1.0,61.0,0.0,465.0,0,3,1921,1,36,50,175000.0
3,1.75,271.0,1.0,151.0,121.0,871.0,0,4,1987,1,4,6,650000.0
4,4.25,451.0,2.0,358.0,93.0,1156.0,4,5,1995,1,20,23,3000000.0
3,1.0,100.0,1.5,100.0,0.0,797.0,0,3,1906,0,41,70,192500.0
3,1.75,155.0,1.0,109.0,46.0,641.0,0,3,1984,1,15,14,239950.0
6,1.0,127.0,1.5,104.0,23.0,472.0,0,3,1937,1,36,50,175000.0
5,3.5,321.0,1.0,218.0,102.0,2631.0,0,5,1978,1,20,22,850000.0
4,2.0,183.0,1.0,169.0,14.0,975.0,0,3,1967,0,7,69,410000.0
4,2.5,213.0,2.0,213.0,0.0,626.0,0,3,2002,1,17,18,570000.0
5,2.5,208.0,1.0,106.0,102.0,701.0,0,3,1972,1,37,71,469000.0
2,1.0,115.0,1.0,98.0,17.0,595.0,1,4,1944,1,36,62,559000.0
3,2.5,225.0,2.0,157.0,68.0,4011.0,4,4,1995,1,34,44,739888.0
5,3.5,303.0,2.0,303.0,0.0,5463.0,0,4,1975,1,19,27,568450.0
2,1.0,62.0,1.0,62.0,0.0,1015.0,0,3,1948,0,36,66,240000.0
5,3.25,294.0,2.0,294.0,0.0,929.0,0,4,1986,1,17,16,574950.0
3,2.25,185.0,2.0,185.0,0.0,590.0,0,3,1973,0,11,74,180000.0
4,3.5,435.0,2.0,312.0,123.0,901.0,0,3,2011,1,4,6,1160000.0
3,2.5,158.0,2.0,158.0,0.0,332.0,0,3,2006,1,36,52,300000.0
4,2.5,261.0,2.0,261.0,0.0,876.0,0,3,2002,1,18,17,630000.0
4,1.75,164.0,1.0,109.0,56.0,871.0,0,4,1974,1,32,32,507000.0
4,2.5,239.0,1.0,148.0,91.0,836.0,0,4,1985,1,15,14,287500.0
3,3.0,321.0,2.0,321.0,0.0,1505.0,0,3,1989,0,34,43,688000.0
3,2.0,155.0,1.0,109.0,46.0,715.0,0,3,1978,0,20,23,424000.0
3,1.75,98.0,1.5,88.0,9.0,571.0,0,4,1934,1,36,56,400000.0
4,2.5,177.0,2.0,177.0,0.0,714.0,0,3,1993,0,17,16,620000.0
3,1.0,85.0,1.0,85.0,0.0,715.0,0,4,1977,1,20,23,300000.0
5,2.25,230.0,2.0,230.0,0.0,1121.0,0,3,1984,1,34,43,615000.0
2,1.5,169.0,2.0,169.0,0.0,824.0,0,3,1927,0,41,70,206000.0
4,2.5,271.0,2.0,271.0,0.0,715.0,0,3,2009,1,12,12,515500.0
5,2.25,174.0,1.0,109.0,65.0,1060.0,0,4,1967,0,21,68,554000.0
4,3.5,354.0,2.0,354.0,0.0,910.0,0,3,1944,0,36,66,825000.0
4,2.25,203.0,2.0,167.0,36.0,379.0,0,3,1924,1,36,59,855000.0
3,2.5,161.0,2.0,161.0,0.0,592.0,0,3,1999,1,22,24,315000.0
5,2.5,206.0,1.0,103.0,103.0,870.0,0,4,1974,1,33,37,299000.0
3,1.5,123.0,1.0,123.0,0.0,754.0,0,3,1957,0,4,4,650000.0
3,1.75,140.0,1.0,80.0,60.0,446.0,2,3,1931,0,36,62,465000.0
3,2.0,197.0,2.0,197.0,0.0,379.0,0,3,2009,1,32,33,535000.0
2,2.0,157.0,1.0,157.0,0.0,418.0,0,3,2010,1,32,33,564000.0
3,3.5,126.0,2.0,97.0,30.0,132.0,0,3,2013,1,36,51,515000.0
4,2.5,302.0,2.0,302.0,0.0,465.0,0,3,2014,1,33,38,580000.0
3,2.25,138.0,2.0,113.0,25.0,120.0,0,3,2016,1,36,50,309000.0
3,1.75,179.0,1.0,179.0,0.0,591.0,0,3,2019,1,39,39,536751.0
4,2.5,188.0,2.0,188.0,0.0,511.0,0,3,2016,1,33,38,415000.0
3,2.25,147.0,2.0,147.0,0.0,260.0,0,3,2018,1,2,2,267000.0
4,2.5,295.0,2.0,295.0,0.0,792.0,0,3,2014,1,20,22,820000.0
4,2.75,360.0,2.0,360.0,0.0,933.0,0,3,2011,1,20,22,1399950.0
2,2.5,133.0,3.0,131.0,2.0,86.0,0,3,2014,1,36,48,485000.0
3,3.25,128.0,3.0,128.0,0.0,104.0,0,3,2014,1,36,48,482000.0
4,2.5,242.0,2.0,242.0,0.0,427.0,0,3,2014,1,18,17,535000.0
3,3.25,143.0,3.0,143.0,0.0,133.0,0,3,2019,1,36,48,690000.0
3,2.5,180.0,1.0,90.0,90.0,836.0,0,4,1954,1,36,57,576000.0
3,2.5,201.0,1.5,117.0,84.0,279.0,0,3,1915,0,36,58,378750.0
4,1.75,142.0,1.5,142.0,0.0,813.0,0,4,1974,1,33,37,269900.0
3,2.0,134.0,1.0,134.0,0.0,670.0,0,3,1989,0,2,46,210000.0
4,2.5,245.0,2.0,245.0,0.0,801.0,0,3,1993,0,33,37,429900.0
4,3.25,336.0,2.0,218.0,118.0,477.0,3,4,1933,1,36,59,1525000.0
4,2.5,265.0,2.0,265.0,0.0,432.0,0,3,2010,1,22,24,360000.0
2,1.0,117.0,1.0,117.0,0.0,407.0,0,4,1953,0,36,48,405000.0
3,1.75,150.0,1.0,150.0,0.0,1041.0,0,3,1961,0,20,22,450000.0
3,2.0,126.0,1.5,126.0,0.0,556.0,0,3,1951,0,36,56,703000.0
4,2.5,232.0,2.0,232.0,0.0,749.0,0,3,2004,0,32,32,661000.0
4,2.25,201.0,1.0,201.0,0.0,891.0,0,3,1975,0,4,8,580000.0
3,1.0,123.0,2.0,123.0,0.0,337.0,0,3,1906,0,36,60,464000.0
2,2.5,236.0,2.0,236.0,0.0,659.0,0,3,2010,1,36,56,945000.0
4,3.0,243.0,1.0,174.0,70.0,1706.0,0,4,1962,1,4,6,659500.0
3,1.5,106.0,1.0,106.0,0.0,775.0,0,3,1966,0,41,70,200000.0
3,2.0,166.0,1.0,166.0,0.0,3939.0,0,4,1996,1,2,46,280000.0
4,2.5,227.0,2.5,227.0,0.0,334.0,0,4,1908,1,36,59,1325000.0
3,2.0,199.0,1.0,137.0,61.0,669.0,0,4,1972,1,33,35,346150.0
3,1.0,124.0,2.0,124.0,0.0,503.0,0,5,1911,1,13,13,197500.0
4,2.5,241.0,2.0,241.0,0.0,735.0,0,3,2007,1,36,55,799000.0
4,4.5,441.0,2.0,334.0,107.0,1292.0,2,3,2011,1,36,58,1309500.0
2,1.0,151.0,1.0,79.0,72.0,855.0,0,5,1927,1,20,23,350000.0
4,2.5,227.0,2.0,227.0,0.0,3186.0,0,3,1993,0,32,33,720000.0
3,2.75,188.0,1.0,118.0,70.0,998.0,0,5,1960,1,27,69,519000.0
3,1.5,137.0,2.0,137.0,0.0,669.0,0,4,1913,1,36,58,590300.0
5,4.75,556.0,2.0,376.0,180.0,971.0,4,3,2008,1,17,16,2200000.0
6,2.75,234.0,1.0,123.0,111.0,866.0,0,4,1968,1,21,68,410000.0
2,1.75,134.0,1.0,134.0,0.0,393.0,0,3,2011,1,32,33,437000.0
3,2.25,152.0,1.0,106.0,46.0,683.0,0,3,1990,1,15,3,221000.0
4,2.25,200.0,1.0,101.0,98.0,1875.0,0,3,1969,0,18,17,380000.0
2,1.0,146.0,1.0,107.0,39.0,763.0,0,4,1958,1,36,71,506000.0
4,1.0,184.0,1.0,133.0,51.0,962.0,0,4,1974,1,17,16,395000.0
3,1.0,112.0,1.5,112.0,0.0,440.0,0,3,1907,1,36,57,285000.0
3,1.75,177.0,1.5,99.0,77.0,279.0,0,5,1909,1,36,58,311000.0
3,1.75,180.0,1.0,180.0,0.0,20395.0,0,3,1997,1,22,24,520000.0
3,1.75,122.0,1.0,122.0,0.0,749.0,0,4,1954,1,36,57,435000.0
2,1.0,92.0,1.0,92.0,0.0,3713.0,0,2,1951,1,19,27,120000.0
3,3.5,360.0,2.0,256.0,103.0,355.0,0,3,2008,1,36,47,1440000.0
3,2.0,124.0,1.0,85.0,39.0,401.0,0,3,1918,0,2,2,186000.0
4,2.25,201.0,1.0,100.0,100.0,520.0,0,5,1953,1,36,59,756000.0
4,2.0,193.0,1.0,97.0,97.0,1255.0,0,3,1956,0,36,72,248000.0
3,2.0,121.0,1.5,121.0,0.0,1057.0,0,5,1939,1,35,70,287000.0
4,2.5,242.0,2.0,242.0,0.0,746.0,0,3,2004,0,21,68,510000.0
3,1.0,98.0,1.0,98.0,0.0,789.0,0,4,1965,1,19,20,249000.0
3,2.5,230.0,2.0,230.0,0.0,568.0,0,3,2010,1,33,37,340000.0
4,2.25,169.0,1.5,123.0,46.0,767.0,0,4,1936,1,36,63,399888.0
3,1.75,109.0,1.0,109.0,0.0,812.0,0,4,1974,1,32,32,440000.0
4,2.25,220.0,1.0,134.0,86.0,557.0,2,3,1965,0,36,71,899000.0
5,3.75,287.0,2.0,287.0,0.0,689.0,0,3,2020,1,7,67,540500.0
3,1.75,215.0,1.0,151.0,63.0,1041.0,0,4,1984,0,19,19,385000.0
4,2.25,191.0,1.0,123.0,69.0,962.0,0,4,1968,1,4,6,558000.0
3,2.0,236.0,1.0,236.0,0.0,22055.0,0,3,2013,1,13,13,600000.0
4,2.5,223.0,2.0,223.0,0.0,715.0,0,3,2009,1,33,38,450000.0
3,1.0,123.0,1.0,82.0,41.0,785.0,0,3,1967,0,15,14,232500.0
2,1.0,73.0,1.0,73.0,0.0,613.0,0,3,1955,0,36,60,436000.0
4,2.0,166.0,1.0,155.0,11.0,1365.0,1,4,1966,0,11,74,240000.0
3,2.25,169.0,2.0,169.0,0.0,681.0,0,3,1989,0,20,23,489950.0
6,2.0,155.0,1.0,84.0,72.0,279.0,0,5,1917,0,36,49,680000.0
5,3.5,371.0,2.0,371.0,0.0,923.0,0,3,2007,1,26,38,1068000.0
3,2.0,133.0,1.0,133.0,0.0,557.0,0,5,1951,1,37,68,352450.0
4,2.0,189.0,1.0,189.0,0.0,9631.0,0,4,1975,1,13,13,335000.0
4,1.75,120.0,2.0,120.0,0.0,284.0,0,4,1912,0,36,48,549000.0
4,3.5,355.0,2.0,305.0,50.0,1229.0,0,3,1996,0,4,4,1240000.0
4,3.25,234.0,1.5,144.0,90.0,312.0,0,4,1937,1,36,55,618250.0
5,3.0,360.0,2.0,360.0,0.0,1208.0,0,3,1978,0,24,26,1815000.0
2,1.75,148.0,1.5,123.0,25.0,477.0,3,3,1933,0,36,75,850000.0
5,2.0,328.0,1.5,328.0,0.0,872.0,0,3,1931,0,36,65,930000.0
3,2.5,150.0,2.0,150.0,0.0,428.0,0,3,2002,1,17,18,505000.0
4,2.5,305.0,2.0,305.0,0.0,19425.0,0,3,2000,1,32,33,925000.0
3,1.75,173.0,1.0,173.0,0.0,1457.0,0,4,1977,1,15,14,275000.0
3,1.75,171.0,1.0,85.0,85.0,465.0,0,4,1916,1,36,57,499000.0
3,2.5,197.0,2.0,197.0,0.0,669.0,0,3,2009,1,36,63,507000.0
4,2.5,211.0,1.0,139.0,72.0,859.0,0,5,1978,1,4,6,619850.0
3,2.5,264.0,1.0,174.0,90.0,4526.0,3,3,2000,1,8,11,500000.0
4,1.5,113.0,1.0,113.0,0.0,892.0,0,3,1986,1,8,11,310000.0
4,2.5,215.0,2.0,215.0,0.0,379.0,0,3,2014,1,36,57,646000.0
3,1.75,171.0,1.0,171.0,0.0,678.0,0,3,1972,1,15,14,265000.0
3,2.5,88.0,2.0,88.0,0.0,103.0,0,3,2009,1,36,47,475000.0
4,2.25,285.0,2.0,285.0,0.0,780.0,0,4,1976,1,20,23,600000.0
3,2.0,161.0,1.0,161.0,0.0,3612.0,0,3,2003,1,22,24,470000.0
2,1.0,85.0,1.0,85.0,0.0,775.0,0,3,1945,0,36,66,319950.0
3,2.75,297.0,2.0,297.0,0.0,622.0,0,3,2010,1,34,44,712000.0
4,2.75,280.0,2.0,280.0,0.0,1486.0,0,3,2002,1,34,44,775000.0
3,2.25,149.0,1.0,101.0,47.0,951.0,0,3,1985,0,20,23,390000.0
4,2.5,264.0,2.0,264.0,0.0,1026.0,0,3,2007,1,20,23,585000.0
3,2.5,226.0,2.0,226.0,0.0,975.0,1,3,1995,1,4,4,1027000.0
3,1.75,163.0,2.0,163.0,0.0,1065.0,0,4,1982,0,2,2,232603.0
3,2.25,115.0,3.0,115.0,0.0,88.0,0,3,2014,1,36,48,543000.0
3,3.25,142.0,3.0,142.0,0.0,150.0,0,3,2012,1,36,51,607500.0
3,3.5,315.0,2.0,282.0,33.0,936.0,0,3,2018,1,26,38,750000.0
